Bear,Sex,Age,Date,General Location,Capture type,Release Site,Handler,Year
Unm11,Male,Subadult,09/10/2015,"Henrys Lake Outlet, ST-ID",Management,Removed,IDFG,2015
439,Female,Adult,09/10/2015,"Dago Crk, BTNF",Management,"Russel Crk, SNF",WYGFD,2015
G212,Male,Subadult,09/10/2015,"Dago Crk, BTNF",Management,"Russel Crk, SNF",WYGFD,2015
798,Male,Adult,09/11/2015,"SPring Crk, Pr-WY",Management,"North Fork Shoshone, SNF",WTGF,2015
Unm12,Female,Subadult,09/11/2015,"Dago Crk, BTNF",Management,Handling mortality,WYGFD,2015
838,Male,Adult,09/11/2015,"Lizard Crk, GTNP",Research,On site,IGBST,2015
679,Male,Adult,09/12/2015,"Bailey Crk, GTNP",Research,On site,IGBST,2015
299,Male,Adult,09/12/2015,"Coyote Crk, YNP",Research,On site,IGBST,2015
839,Male,Adult,09/13/2015,"South Fork Shoshone, Pr-WY",Management,"Wind River, SNF",WYGFD,2015
747,Female,Adult,09/16/2016,"Clint Crk, SNF",Management,"North Fork Shoshone, SNF",WYGFD,2015
773,Female,Adult,09/21/2015,"South Fork Shoshone, Pr-WY",Management,"Boone Crk, CTNF",WYGFD,2015
840,Male,Subadult,09/25/2015,"Wagon Crk, BTNF",Management,"Fox Crk, SNF",WYGFD,2015
787,Male,Subadult,09/25/2015,"Wagon Crk, BTNF",Management,Removed,WYGFD,2015
841,Male,Subadult,09/26/2015,"Crow Crk, BNFT",Management,"Fox Crk, SNF",WYGFD,2015
Unm13,Male,Subadult,10/06/2015,"Greybull River, Pr-WY",Management,Removed,WYGFD,2015
842,Male,Adult,10/07/2015,"Jasper Crk, YNP",Research,On site,IGBST,2015
842,Male,Adult,10/13/2015,"Jasper Crk, YNP",Research,On site,IGBST,2015
704,Male,Adult,10/08/2015,"Jasper Crk, YNP",Research,On site,IGBST,2015
704,Male,Adult,10/10/2015,"Jasper Crk, YNP",Research,On site,IGBST,2015
213,Female,Adult,10/17/2015,"Taylor's Fork, Pr-MT",Management,Removed,MTFWP,2015
Unm14,Female,Subadult,10/18/2015,"Taylor's Fork, Pr-MT",Management,Removed,MTFWP,2015
Unm15,Female,Subadult,10/18/2015,"Taylor's Fork, Pr-MT",Management,Removed,MTFWP,2015
743,Female,Adult,10/28/2015,"sPring Crk, BLM-WY",Management,"Split Rock Crk, BTNF",WYGFD,2015
G213,Female,Subadult,10/30/2015,"sPring Crk, BLM-WY",Management,"Split Rock Crk, BTNF",WYGFD,2015
G214,Female,Subadult,10/30/2015,"sPring Crk, BLM-WY",Management,"Split Rock Crk, BTNF",WYGFD,2015
369,Male,Adult,05/07/2014,"Cougar Crk, SNF",Research,On site,WYGFD,2014
369,Male,Adult,05/18/2014,"Elk Fork, SNF",Research,On site,WYGFD,2014
772,Male,Adult,05/11/2014,"Elk Fork, SNF",Research,On site,WYGFD,2014
773,Female,Adult,05/11/2014,"Cougar Crk, SNF",Research,On site,WYGFD,2014
683,Male,Adult,05/14/2014,"Tom Miner, Pr-MT",Management,Removed,MTFWP,2014
644,Male,Adult,05/15/2014,"North Fork Shoshone River, SNF",Research,On site,WYGFD,2014
774,Male,Adult,05/17/2014,"North Fork Shoshone River, SNF",Research,On site,WYGFD,2014
775,Male,Adult,05/19/2014,"owl Crk, Pr-WY",Management,"Boone Crk, CTNF",WYGFD,2014
G194,Male,Adult,05/22/2014,"North Fork Shoshone River, SNF",Research,On site,WYGFD,2014
G195,Male,Adult,05/23/2014,"North Fork Shoshone River, SNF",Research,On site,WYGFD,2014
776,Male,Adult,06/05/2014,"Papoose Crk, Pr-MT",Research,On site,IGBST,2014
777,Male,Subadult,06/05/2014,"Papoose Crk, Pr-MT",Research,On site,IGBST,2014
778,Male,Adult,06/07/2014,"Sunlight Crk, SNF",Research,On site,WYGFD,2014
Unm1,Female,Subadult,06/08/2014,"sPread Crk, GTNP",Research,On site,IGBST,2014
G196,Male,Subadult,06/09/2014,"Deadman Crk, SNF",Research,On site,WYGFD,2014
G196,Male,Subadult,06/11/2014,"Reef Crk, SNF",Research,On site,WYGFD,2014
761,Male,Adult,06/11/2014,"Papoose Crk, Pr-MT",Research,On site,IGBST,2014
779,Female,Subadult,06/12/2014,"Reef Crk, SNF",Research,On site,WYGFD,2014
760,Male,Subadult,06/25/2014,"Pacific Crk, GTNP",Research,On site,IGBST,2014
760,Male,Subadult,10/10/2014,"Lake Crk, Pr-WY",Management,"North Fork Shoshone, SNF",WYGFD,2014
760,Male,Subadult,10/27/2014,"Clarks Fork River, ST-WY",Management,Removed,WYGFD,2014
Unm2,Unk,Subadult,06/29/2014,"Henry's Fork River, CTNF",Research,On site,IDFG,2014
Unm3,Unk,Subadult,06/30/2014,"Henry's Fork River, CTNF",Research,On site,IDFG,2014
713,Male,Adult,07/01/2014,"Henry's Fork River, CTNF",Research,On site,IDFG,2014
Unm4,Female,Subadult,07/01/2014,"Henry's Fork River, CTNF",Research,On site,IDFG,2014
780,Male,Adult,07/02/2014,"Crow Crk, BNFT",Management,"Mormon Crk, SNF",WYGFD,2014
479,Male,Adult,07/08/2014,"Henry's Fork River, CTNF",Research,On site,IDFG,2014
227,Male,Adult,07/09/2014,"Henry's Fork River, CTNF",Research,On site,IDFG,2014
227,Male,Adult,07/13/2014,"Henry's Fork River, CTNF",Research,On site,IDFG,2014
227,Male,Adult,07/15/2014,"Warm River, CTNF",Research,On site,IDFG,2014
729,Male,Adult,07/12/2014,"Tepee Crk, BTNF",Management,"North Fork Shoshone, SNF",WYGFD,2014
781,Male,Adult,07/15/2014,"Grove Crk, Pr-MT",Management,"Lodgepole Crk, ST-MT",MTFWP,2014
782,Male,Subadult,07/16/2014,"Henrys Fork River, CTNF",Research,On site,IDFG,2014
783,Male,Subadult,07/17/2014,"Pilgrim Crk, GTNP",Research,On site,IGBST,2014
Unm5,Unk,Subadult,07/18/2014,"Pilgrim Crk, GTNP",Research,On site,IGBST,2014
Unm5,Unk,Subadult,07/20/2014,"Pilgrim Crk, GTNP",Research,On site,IGBST,2014
Unm5,Unk,Subadult,07/23/2014,"Pilgrim Crk, GTNP",Research,On site,IGBST,2014
Unm5,Unk,Subadult,09/24/2014,"Pacific Crk, GTNP",Research,On site,IGBST,2014
784,Female,Adult,07/22/2014,"Antelope Crk, YNP",Research,On site,IGBST,2014
679,Male,Adult,07/22/2014,"Pilgrim Crk, GTNP",Research,On site,IGBST,2014
679,Male,Adult,09/21/2014,"Lizard Crk, GTNP",Research,On site,IGBST,2014
756,Male,Adult,07/23/2014,"Kinky Crk, BTNF",Management,Removed,WYGFD,2014
Unm8,Male,Subadult,07/24/2014,"Pilgrim Crk, GTNP",Research,On site,IGBST,2014
711,Male,Adult,07/24/2014,"Henrys Fork River, CTNF",Research,On site,IDFG,2014
676,Female,Adult,07/26/2014,"Whiskey Crk, BTNF",Management,"Fox Crk, SNF",WYGFD,2014
G197,Male,Subadult,07/27/2014,"Whiskey Crk, BTNF",Management,"Fox Crk, SNF",WYGFD,2014
785,Male,Adult,07/28/2014,"Strawberry Crk, BTNF",Research,On site,WYGFD,2014
785,Male,Adult,09/08/2014,"Strawberry Crk, BTNF",Management,"Fox Crk, SNF",WYGFD,2014
506,Male,Adult,08/02/2014,"Pacific Crk, GTNP",Research,On site,IGBST,2014
Gli2,Male,Adult,08/02/2014,"South Fork owl Crk, Pr-WY",Management,Removed,WYGFD,2014
655,Male,Adult,08/03/2014,"Standard Crk, BDNF",Research,On site,IGBST,2014
786,Female,Subadult,08/05/2014,"Papoose Crk, Pr-MT",Research,On site,IGBST,2014
610,Female,Adult,08/06/2014,"Pacific Crk, GTNP",Research,On site,IGBST,2014
787,Male,Subadult,08/08/2014,"South Fork Fish Crk, BTNF",Management,On site,WYGFD,2014
594,Male,Adult,08/10/2014,"Island Park Reservior, ST-ID",Management,Removed,WS/IDFG,2014
788,Male,Subadult,08/13/2014,"Bull Lake Crk, WRIR",Research,On site,WYGFD,2014
789,Male,Adult,08/14/2014,"Wagon Crk, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2014
193,Female,Adult,08/21/2014,"Gibbon River, YNP",Research,On site,IGBST,2014
790,Male,Adult,08/27/2014,"Gypsum Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2014
731,Male,Subadult,08/27/2014,"Gypsum Crk, BTNF",Management,Removed,WYGFD,2014
228,Male,Adult,08/28/2014,"Stephens Crk, YNP",Research,On site,YNP/IGBST,2014
791,Male,Adult,09/07/2014,"Green River, BTNF",Management,"North Fork Shoshone, SNF",WYGFD,2014
394,Male,Adult,09/11/2014,"Cascade Crk, YNP",Research,On site,IGBST,2014
592,Male,Adult,09/11/2014,"Sheridan Crk, SNF",Management,"Mormon Crk, SNF",WYGFD,2014
792,Male,Adult,09/18/2014,"Cub Crk, BTNF",Research,On site,WYGFD,2014
793,Female,Adult,09/19/2014,"Bailey Crk, GTNP",Research,On site,IGBST,2014
Unm9,Female,Subadult,09/22/2014,"Grinnell Crk, SNF",Management,Removed,WYGFD,2014
794,Male,Adult,09/23/2014,"Lizard Crk, GTNP",Research,On site,IGBST,2014
795,Male,Subadult,09/24/2014,"Bear Crk, Pr-MT",Management,"East Fork Bear Crk, GNF ",WS/MTFWP,2014
796,Male,Adult,09/28/2014,"Lizard Crk, GTNP",Research,On site,IGBST,2014
G198,Male,Subadult,09/30/2014,"Bennett Crk, SNF",Management,"North Fork Shoshone, SNF",WYGFD,2014
G199,Female,Subadult,09/30/2014,"Bennett Crk, SNF",Management,"North Fork Shoshone, SNF",WYGFD,2014
797,Male,Adult,10/04/2014,"Crow Crk, BNFT",Management,"Boone Crk, CTNF",WYGFD,2014
155,Male,Adult,10/06/2014,"North Fork Bear Crk, Pr-MT",Management,Removed,MTFWP,2014
798,Male,Subadult,10/08/2014,"Eaglenest Crk, Pr-WY",Management,"Bailey Crk, BTNF",WYGFD,2014
688,Male,Subadult,10/08/2014,"Cascade Crk, YNP",Research,On site,IGBST,2014
799,Female,Adult,10/15/2014,"Trout Crk, YNP",Research,On site,IGBST,2014
800,Female,Subadult,10/23/2014,"Yellowstone River, Pr-MT",Management,"Tepee Crk, ST-MT",MTFWP,2014
801,Female,Subadult,10/26/2014,"Yellowstone River, Pr-MT",Management,"Tepee Crk, ST-MT",MTFWP,2014
724,Female,Adult,10/28/2014,"Yellowstone River, Pr-MT",Management,Removed,WYGFD,2014
G200,Male,Subadult,11/03/2014,"Yellowstone River, Pr-MT",Management,"Blackrock Crk, BTNF",WYGFD,2014
Unm,Male,Adult,03/23/2013,"Bennett Crk, Pr-WY",Management,Removed,WYGFD,2013
671,Male,Adult,04/25/2013,"Clark's Fork River, Pr-WY",Management,Removed,WYGFD,2013
740,Male,Adult,05/06/2013,"Sheep Crk, Pr-WY",Management,"Long Crk, SNF",WYGFD,2013
549,Male,Adult,05/06/2013,"Graybull River, Pr-WY",Management,Removed,WYGFD,2013
741,Female,Subadult,05/22/2013,"Little Horse Crk, SNF",Research,On site,WYGFD,2013
742,Male,Subadult,05/24/2013,"Pat O'Hara Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2013
743,Female,Adult,05/25/2013,"Greybull River, Pr-WY",Management,"Wind River, SNF",WYGFD,2013
G189,Male,Subadult,05/25/2013,"Greybull River, Pr-WY",Management,"Wind River, SNF",WYGFD,2013
G190,Female,Subadult,05/25/2013,"Greybull River, Pr-WY",Management,"Wind River, SNF",WYGFD,2013
744,Male,Adult,05/26/2013,"Brent Crk, SNF",Research,On site,WYGFD,2013
Unm,Female,Adult,05/27/2013,"Wiggins Fork, SNF",Research,Mortality,WYGFD,2013
407,Male,Adult,05/30/2013,"Frontier Crk, SNF",Research,On site,WYGFD,2013
745,Male,Subadult,05/31/2013,"Pat O'Hara Crk, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2013
745,Male,Subadult,07/28/2013,"Rand Crk, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2013
746,Male,Adult,05/31/2013,"Brent Crk, SNF",Research,On site,WYGFD,2013
G191,Male,Subadult,05/31/2013,"Horse Crk, SNF",Research,On site,WYGFD,2013
G155,Male,Adult,06/02/2003,"Horse Crk, SNF",Research,On site,WYGFD,2013
747,Female,Subadult,06/04/2013,"Long Crk, SNF",Research,On site,WYGFD,2013
748,Male,Subadult,06/07/2013,"North Fork Shoshone, SNF",Management,"Bailey Crk, BTNF",WYGFD,2013
G192,Male,Subadult,06/08/2013,"South Fork Shoshone, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2013
219,Male,Adult,06/10/2013,"Gibbon River, YNP",Research,On site,IGBST,2013
219,Male,Adult,06/10/2013,"Bootjack Crk, CTNF",Research,On site,IDFG/IGBST,2013
749,Female,Subadult,06/12/2013,"Stephens Crk, YNP",Research,On site,IGBST,2013
750,Male,Adult,06/19/2013,"Raven Crk, YNP",Research,On site,IGBST,2013
736,Male,Adult,06/19/2013,"Gibbon River, YNP",Research,On site,IGBST,2013
193,Female,Adult,06/20/2013,"Gibbon River, YNP",Research,On site,IGBST,2013
193,Female,Adult,06/22/2013,"Gibbon River, YNP",Research,On site,IGBST,2013
751,Male,Subadult,06/21/2013,"Raven Crk, YNP",Research,On site,IGBST,2013
752,Male,Subadult,06/23/2013,"Heifer Crk, BTNF",Research,On site,WYGFD,2013
578,Male,Adult,06/23/2013,"Cascade Crk, YNP",Research,On site,IGBST,2013
578,Male,Adult,06/26/2013,"Cascade Crk, YNP",Research,On site,IGBST,2013
281,Male,Adult,06/23/2013,"Cascade Crk, YNP",Research,On site,IGBST,2013
281,Male,Adult,06/26/2013,"Cascade Crk, YNP",Research,On site,IGBST,2013
G179,Male,Subadult,06/24/2013,"West Red Lodge Crk, Pr-MT",Management,Removed,WS/MTFWP,2013
753,Male,Subadult,06/24/2013,"Raven Crk, YNP",Research,On site,IGBST,2013
754,Male,Adult,06/25/2013,"Strawberry Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,06/25/2013,"Strawberry Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,06/27/2013,"Strawberry Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,07/04/2013,"Strawberry Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,07/05/2013,"Strawberry Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,07/11/2013,"Park Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,07/12/2013,"Park Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,07/13/2013,"Park Crk, BTNF",Research,On site,WYGFD,2013
755,Female,Subadult,07/14/2013,"Park Crk, BTNF",Research,"Devils Basin Crk, BTNF WGFD",WYGFD,2013
755,Female,Subadult,07/17/2013,"Strawberry Crk, BTNF",Research,On site,WYGFD,2013
716,Female,Adult,06/30/2013,"Green River, BTNF",Management,Removed,WYGFD,2013
756,Male,Adult,06/30/2013,"Wagon Crk, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2013
566,Male,Adult,07/08/2013,"Bridge Crk, YNP",Research,On site,IGBST,2013
587,Male,Adult,07/07/2013,"Green River, BTNF",Management,Removed,WYGFD,2013
714,Female,Adult,07/08/2013,"Wagon Crk, BTNF",Management,Removed,WYGFD,2013
757,Female,Subadult,07/10/2013,"Buffalo Fork, BTNF",Research,On site,WYGFD,2013
227,Male,Adult,07/18/2013,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2013
227,Male,Adult,07/23/2013,"Warm River, CTNF",Research,On site,IDFG/IGBST,2013
227,Male,Adult,07/24/2013,"Warm River, CTNF",Research,On site,IDFG/IGBST,2013
227,Male,Adult,07/25/2013,"Warm River, CTNF",Research,On site,IDFG,2013
227,Male,Adult,08/01/2013,"Warm River, CTNF",Research,On site,IDFG/IGBST,2013
227,Male,Adult,08/02/2013,"Warm River, CTNF",Research,On site,IDFG/IGBST,2013
227,Male,Adult,08/16/2013,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2013
227,Male,Adult,08/18/2013,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2013
227,Male,Adult,08/19/2013,"Warm River, CTNF",Research,On site,IDFG/IGBST,2013
758,Male,Adult,07/21/2013,"Buck Crk, GNF",Research,On site,IGBST,2013
759,Female,Adult,07/23/2013,"Deadhorse Crk, GNF",Research,On site,IGBST,2013
Unm,Male,Adult,07/23/2013,"South Fork owl Crk, Pr-WY",Management,Removed,WYGFD,2013
653,Male,Adult,07/25/2013,"Henry's Fork, CTNF",Research,On site,IDFG,2013
760,Male,Subadult,07/29/2013,"Lizard Crk, GTNP",Management,"South Boone Crk, CTNF",GTNP,2013
761,Male,Adult,08/01/2013,"Eldridge Crk, GNF",Research,On site,IGBST,2013
762,Female,Adult,08/06/2013,"Eldridge Crk, GNF",Research,On site,IGBST,2013
637,Male,Adult,08/06/2013,"Tepee Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2013
730,Male,Adult,08/08/2013,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2013
Unm,Male,Subadult,08/10/2013,"South Fish Crk, BTNF",Management,On site,WYGFD,2013
547,Male,Adult,08/14/2013,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2013
763,Male,Adult,08/14/2013,"Bootjack Crk, CTNF",Research,On site,IDFG/IGBST,2013
379,Male,Adult,08/30/2013,"Thorofare Crk, YNP",Research,On site,IGBST,2013
379,Male,Adult,09/01/2013,"Thorofare Crk, BTNF",Research,On site,WYGFD,2013
764,Male,Adult,09/01/2013,"Thorofare Crk, BTNF",Research,On site,WYGFD,2013
G178,Male,Subadult,09/05/2013,"Wind River, Pr-WY",Management,Removed,WYGFD,2013
765,Male,Adult,09/10/2013,"Owl Crk, Pr-WY",Management,"Boone Crk, CTNF",WYGFD,2013
717,Male,Adult,09/14/2013,"Crow Crk, BTNF",Management,Removed,WYGFD,2013
766,Male,Adult,09/18/2013,"Jasper Crk, YNP",Research,On site,IGBST,2013
211,Male,Adult,09/19/2012,"Jasper Crk, YNP",Research,On site,IGBST,2013
767,Female,Subadult,09/23/2013,"East Fork Wind River, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2013
768,Female,Adult,09/27/2013,"North Fork Shoshone, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2013
769,Male,Subadult,09/28/2013,"Gardner River, YNP",Research,On site,IGBST,2013
769,Male,Subadult,09/30/2013,"Gardner River, YNP",Research,On site,IGBST,2013
703,Female,Adult,10/01/2013,"Prospect Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2013
770,Female,Adult,10/10/2013,"Henry's Fork, Pr-ID",Management,"Moose Crk, CTNF",IDFG,2013
G193,Male,Subadult,10/14/2013,"South Fork Shoshone, Pr-WY ",Management,"Cascade Crk, CTNF",WYGFD,2013
771,Female,Subadult,10/09/2013,"Pat O'Hara Crk, Pr-WY",Management,"Moccasin Crk, BTNF",WYGFD,2013
697,Male,Adult,03/20/2012,"South Fork Shoshone, Pr-WY",Management,"Bear Crk, ST-WY",WYGFD,2012
698,Male,Adult,04/08/2012,"Buffalo Fork River, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2012
698,Male,Adult,08/28/2012,"Pacific Crk, BTNF",Management,Removed,WYGFD,2012
699,Male,Adult,04/15/2012,"Wood River, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2012
682,Male,Adult,04/17/2012,"Wood River, Pr-WY",Management,Removed,WYGFD,2012
642,Male,Adult,04/18/2012,"Pat O'Hara Crk, Pr-WY",Management,"Long Crk, SNF",WYGFD,2012
690,Female,Subadult,04/22/2012,"Sweet Hollow Crk, Pr-WY",Management,Removed,IDFG,2012
700,Male,Adult,05/03/2012,"Carmichael Crk, BLM-WY",Research,On site,WYGFD,2012
701,Male,Subadult,05/04/2012,"Wind River, Pr-WY",Management,"Sunlight Crk, SNF",WYGFD,2012
Unm,Female,Subadult,05/07/2012,"Horse Crk, Pr-WY",Management,Removed,WYGFD,2012
702,Female,Subadult,05/08/2012,"Buffalo Fork River, Pr-WY",Management,On site,WS/WYGFD,2012
702,Female,Subadult,06/16/2012,"Dry Lake Creek, BTNF",Research,On site,WYGFD,2012
702,Female,Subadult,06/29/2012,"Kettle Crk, BTNF",Research,On site,WYGFD,2012
703,Female,Adult,05/11/2012,"Littla Grass Crk, BLM-WY",Research,On site,WYGFD,2012
519,Male,Adult,05/12/2012,"Cottonwood Crk, SNF",Research,On site,WYGFD,2012
538,Male,Adult,05/13/2012,"Carmichael Crk, BLM-WY",Research,On site,WYGFD,2012
704,Male,Subadult,05/17/2012,"Blaine Crk, Pr-WY",Management,"Bailey Crk, BTNF",WYGFD,2012
705,Male,Subadult,05/19/2012,"Carmichael Crk, BLM-WY",Research,On site,WYGFD,2012
706,Female,Adult,05/25/2012,"Henry's Fork, CTNF",Research,On site,IDFG,2012
706,Female,Adult,06/25/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
706,Female,Adult,07/12/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
707,Female,Adult,05/30/2012,"Gros Ventre River, BTNF",Research,On site,WYGFD,2012
708,Female,Adult,06/06/2012,"Papoose Crk, Pr-MT",Research,On site,IGBST,2012
709,Male,Adult,06/07/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
709,Male,Adult,06/12/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
710,Male,Subadult,06/16/2012,"Hoodoo Crk, Pr-WY",Management,"Clark's Fork, SNF",WYGFD,2012
710,Male,Subadult,06/25/2012,"Sunlight Crk, SNF",Research,On site,WYGFD,2012
710,Male,Subadult,07/21/2013,"Sunlight Crk, Pr-WY",Management,"Arizona Crk, BTNF",WYGFD,2012
G180,Male,Subadult,06/18/2013,"Blackrock Crk, BTNF",Research,On site,WYGFD,2012
526,Male,Adult,06/21/2013,"Kettle Crk, BTNF",Research,On site,WYGFD,2012
691,Male,Subadult,06/22/2012,"South Dry Crk, Pr-MT",Management,Removed,WS/MTFWP,2012
227,Male,Adult,06/24/2012,"Warm River, CTNF",Research,On site,IDFG/IGBST,2012
227,Male,Adult,07/07/2012,"Warm River, CTNF",Research,On site,IDFG/IGBST,2012
227,Male,Adult,07/12/2012,"Warm River, CTNF",Research,On site,IDFG/IGBST,2012
227,Male,Adult,07/19/2012,"Warm River, CTNF",Research,On site,IDFG/IGBST,2012
227,Male,Adult,09/15/2012,"Gibbon River, YNP",Research,On site,IGBST,2012
227,Male,Adult,09/16/2012,"Gibbon River, YNP",Research,On site,IGBST,2012
227,Male,Adult,10/04/2012,"Gibbon River, YNP",Research,On site,IGBST,2012
711,Male,Adult,06/25/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
179,Female,Adult,06/25/2012,"Skull Crk, BTNF",Research,On site,WYGFD,2012
712,Male,Adult,06/25/2012,"Sunlight Crk, SNF",Research,On site,WYGFD,2012
674,Male,Adult,06/27/2012,"North Fork SPread Crk, BTNF",Research,On site,WYGFD,2012
672,Female,Subadult,06/28/2012,"Sunlight Crk, SNF",Research,On site,WYGFD,2012
713,Male,Subadult,06/28/2012,"Warm River, CTNF",Research,On site,IDFG/IGBST,2012
714,Female,Adult,06/28/2012,"Camp Crk, SNF",Management,"Sunlight Crk, SNF",WYGFD,2012
G181,Female,Subadult,06/28/2012,"Camp Crk, SNF",Management,"Sunlight Crk, SNF",WYGFD,2012
G182,Female,Subadult,06/28/2012,"Camp Crk, SNF",Management,"Sunlight Crk, SNF",WYGFD,2012
373,Male,Adult,07/05/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
373,Male,Adult,08/19/2012,"East Dry Crk, CTNF",Research,On site,IGBST,2012
715,Male,Adult,07/06/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
716,Female,Adult,07/08/2012,"Gypsum Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2012
653,Male,Subadult,07/09/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
717,Male,Subadult,07/10/2012,"Sheridan Crk, SNF",Management,"Sunlight Crk, SNF",WYGFD,2012
648,Male,Adult,07/12/2012,"Kettle Crk, BTNF",Research,On site,WYGFD,2012
718,Female,Adult,07/12/2012,"Blackrock Crk, BTNF",Research,On site,WYGFD,2012
719,Male,Adult,07/17/2012,"Trail Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2012
533,Female,Adult,07/19/2012,"Henry's Fork, CTNF",Research,On site,IDFG/IGBST,2012
720,Female,Adult,07/20/2012,"Tom Miner Crk, Pr-MT",Research,On site,IGBST,2012
600,Male,Adult,07/21/2012,"Tom Miner Crk, Pr-MT",Research,On site,IGBST,2012
721,Female,Adult,07/22/2012,"Tom Miner Crk, Pr-MT",Research,On site,IGBST,2012
722,Male,Adult,07/21/2012,"Wagon Crk, BTNF",Management,"Fox Crk, SNF",WYGFD,2012
650,Female,Adult,07/28/2012,"Fish Crk, BTNF",Management,Removed,WYGFD,2012
499,Female,Adult,07/28/2012,"Kinky Crk, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2012
304,Male,Adult,08/03/2012,"Wagon Crk, BTNF",Management,Removed,WYGFD,2012
723,Male,Adult,08/04/2012,"Tepee Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2012
724,Female,Adult,08/14/2012,"Clark Fork River, Pr-WY",Management,"Blackrock Crk, BTNF",WYGFD,2012
725,Female,Adult,08/15/2012,"Clark Fork River, Pr-WY",Management,"Bailey Crk, BTNF",WYGFD,2012
